S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
163,RURAL VALUE CHAIN FOR HOLISTIC DEVELOPMENT,E,2.0-0.0-0.0,,DHARMAJAN KAPADIA,suleahana@rdat.iitd.ac.in,TWF 10:00-11:00,,,50,17,RDL770L
164,SEMINAR COURSE - II,X,0.0-0.0-2.0,,ADVIKA SUBRAMANIAM,zbabu@rdat.iitd.ac.in,,,,30,46,RDQ302
165,SEMINAR COURSE - III,X,0.0-0.0-2.0,,YUVAAN RAMASWAMY,pihu31@rdat.iitd.ac.in,,,,30,34,RDQ303
166,SEMINAR COURSE-IV,X,0.0-0.0-2.0,,ALISHA VARTY,handasamaira@rdat.iitd.ac.in,,,,30,55,RDQ304
167,SEMINAR COURSE-V,X,0.0-0.0-2.0,,DHARMAJAN KAPADIA,suleahana@rdat.iitd.ac.in,,,,30,35,RDQ305
168,COLLOQUIUM (CH),P,0.0-3.0-0.0,,ELA SARRAF,sampathadah@chemical.iitd.ac.in,,,,20,0,CHC410
169,MINOR PROJECT,P,0.0-0.0-8.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CHD771
170,MAJOR PROJECT PART 1 (CM),P,0.0-0.0-12.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CHD871
171,MAJOR PROJECT PART II (CM),P,0.0-0.0-28.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CHD872
172,MAJOR PROJECT PART 1 (CM),P,0.0-0.0-8.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CHD873
173,MAJOR PROJECT PART 2 (CM),P,0.0-0.0-32.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CHD874
174,B. TECH. PROJECT,P,0.0-0.0-8.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,,,,120,78,CLD411
175,MAJOR PROJECT IN ENERGY & ENV.,P,0.0-0.0-10.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,,,,120,0,CLD412
176,MAJOR PROJECT IN COMPLEX FLUID,P,0.0-0.0-10.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,,,,120,0,CLD413
177,"MAJOR PROJ. IN P.E, MOD. & OP.",P,0.0-0.0-10.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,,,,120,0,CLD414
178,MAJOR PROJ IN BIOP. & FINE CH.,P,0.0-0.0-10.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,,,,120,0,CLD415
179,MINOR PROJECT,P,0.0-0.0-6.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,1,CLD771
180,MAJOR PROJECT - I,P,0.0-0.0-16.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,20,CLD781
181,MAJOR PROJECT - II,P,0.0-0.0-24.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,0,CLD782
182,MINOR PROJECT,P,0.0-0.0-8.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,4,CLD880
183,MAJOR PROJECT PARTI,P,0.0-0.0-16.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,47,CLD881
184,MAJOR PROJECT PARTII,P,0.0-0.0-24.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,2,CLD882
185,M.S.R. MAJOR PROJECT,P,0.0-0.0-72.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,,,,60,2,CLD895
186,TRANSPORT PHENOMENA,B,3.0-1.0-0.0,,MAHIKA DASGUPTA,gsule@chemical.iitd.ac.in,MTh 09:30-11:00,,,210,197,CLL110
187,MATERIAL AND ENERGY BALANCE,F,2.0-2.0-0.0,,ADIRA HALDER,xmadan@chemical.iitd.ernet.in,TThF 11:00-12:00,MTThF 13:00-14:00,,133,136,CLL111
188,NUMERICAL METHODS IN CHEMICAL,E,3.0-0.0-2.0,,CHARVI DARA,sabharwalvardaniya@chemical.iitd.ac.in,TWF 10:00-11:00,,,210,149,CLL113
189,INTRODUCTION TO MATERIALS,A,3.0-0.0-0.0,,SHAAN RAJAN,isinha@chemical.iitd.ernet.in,MTh 08:00-09:30,,,130,136,CLL141
190,CHEMICAL REACTION ENGG - II,B,3.0-0.0-0.0,,SARA RAMAKRISHNAN,riaan23@chemical.iitd.ac.in,MTh 09:30-11:00,,,150,132,CLL222
191,MASS TRANSFER I,F,3.0-0.0-0.0,,ALIA MAJUMDAR,kanavkapoor@chemical.iitd.ac.in,TThF 11:00-12:00,,,155,167,CLL252
192,PROCESS DYNAMICS AND CONTROL,E,3.0-1.0-0.0,,LAKSHAY DAYAL,aryakiara@chemical.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,175,171,CLL261
193,FLUID PARTICLE MECHANICS,D,3.0-1.0-0.0,,MANJARI DESHMUKH,usaini@chemical.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,150,127,CLL331
194,MODELLING OF TRANSPORT PROCESS,C,2.0-0.0-0.0,,GATIK KOTA,nayantara69@chemical.iitd.ac.in,TWF 08:00-09:00,,,100,90,CLL701
195,"PRINCIPLES OF THERMODYNAMICS,",A,2.0-0.0-0.0,,SAHIL THAKUR,nvasa@chemical.iitd.ac.in,MTh 08:00-09:30,,,100,85,CLL702
196,PROCESS ENGINEERING,H,3.0-0.0-0.0,,JIVIN DUGAL,sahabaiju@chemical.iitd.ac.in,M 11:00-12:00,,,100,82,CLL703
197,PETROLEUM RESERVOIR ENGG.,D,3.0-0.0-0.0,,RYAN MANI,seshadribiju@chemical.iitd.ac.in,TWF 09:00-10:00,,,50,50,CLL705
198,HYDROGEN EN. & FUEL CELL TECH.,B,3.0-0.0-0.0,,ANYA RANA,jhanvi57@chemical.iitd.ac.in,MTh 09:30-11:00,,,48,48,CLL723
199,AIR POLLUTION CONTROL ENGG.,D,3.0-0.0-0.0,,DAMINI DATTA,azadbarad@chemical.iitd.ac.in,TWF 09:00-10:00,,,48,48,CLL725
200,MOLECULAR MODELING OF CAT. RE.,AA,3.0-0.0-0.0,,ELA SARRAF,sampathadah@chemical.iitd.ac.in,MTh 14:00-15:30,,,50,35,CLL726
201,BIOMASS CONVERSION AND UTILIZA,E,3.0-0.0-0.0,,ANIRUDDH WALIA,karpevedika@chemical.iitd.ac.in,TWF 10:00-11:00,,,50,53,CLL728
202,EXP. CHA.OF BIOMACROMOLECULES,B,3.0-0.0-0.0,,MEHUL KALLA,gollabiju@chemical.iitd.ac.in,MTh 09:30-11:00,,,50,20,CLL742
203,Crystal Growth and Engineering,J,3.0-0.0-0.0,,BHAVIN BOASE,dhruv48@chemical.iitd.ac.in,MTF 12:00-13:00,,,48,50,CLL760
204,APP. OF COMP. FLUID DYNAMICS,D,2.0-0.0-2.0,,SAHIL THAKUR,nvasa@chemical.iitd.ac.in,TWF 09:00-10:00,,,50,29,CLL769
205,INTRODUCTION TO COMPLEX FLUIDS,J,3.0-0.0-0.0,,AHANA  GOYAL,aaryahikari@chemical.iitd.ac.in,MTF 12:00-13:00,,,50,45,CLL771
206,COMPLEX FLUIDS TECHNOLOGY,F,3.0-0.0-0.0,,MIRAAN BALA,sastrynishith@chemical.iitd.ac.in,TThF 11:00-12:00,,,48,58,CLL777
207,BIOPROCESSING & BIOSEPARATIONS,B,3.0-0.0-0.0,,VEER ARORA,romilcheema@chemical.iitd.ac.in,MTh 09:30-11:00,,,50,52,CLL780
208,ADVANCED PROCESS CONTROL,E,3.0-0.0-0.0,,IVANA ANDRA,madhav67@chemical.iitd.ac.in,TWF 10:00-11:00,,,48,47,CLL783
209,PETROLEUM REFINERY ENGINEERING,F,3.0-0.0-0.0,,INAAYA  RAY,dalalivana@chemical.iitd.ac.in,TThF 11:00-12:00,,,48,51,CLL794
210,SEL. TOPICS IN CHEM. ENGG.- II,F,3.0-0.0-0.0,,RAUNAK AGARWAL,csarraf@chemical.iitd.ac.in,TThF 11:00-12:00,,,50,49,CLL799
211,INTRODUCTION TO CHEMICAL ENGG.,P,0.0-0.0-2.0,,IVANA ANDRA,madhav67@chemical.iitd.ac.in,,,,150,136,CLN101
212,SEMINAR COURSE - I,P,0.0-0.0-2.0,,ELA SARRAF,sampathadah@chemical.iitd.ac.in,,,,35,35,CLQ301
213,SEMINAR COURSE - II,P,0.0-0.0-2.0,,AHANA  GOYAL,aaryahikari@chemical.iitd.ac.in,,,,35,35,CLQ302
214,CURRENT TOPICS IN CHEMICAL EN.,K,1.0-0.0-0.0,,ANIRUDDH WALIA,karpevedika@chemical.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,50,19,CLV796
215,PROJECT PART I,X,0.0-0.0-12.0,,MOHANLAL WALI,xreddy@chemistry.iitd.ac.in,,,,100,49,CMD631
216,MINOR PROJECT,P,0.0-0.0-6.0,,MANIKYA DUBE,kandabhamini@chemistry.iitd.ac.in,,,,100,0,CMD799
217,MAJOR  PROJECT PART - I,P,0.0-0.0-18.0,,MANIKYA DUBE,kandabhamini@chemistry.iitd.ac.in,,,,100,8,CMD806
218,CHEMICAL SYNT. OF FUNC. METER.,H,3.0-0.0-0.0,,NITARA CHEEMA,ivan96@chemistry.iitd.ac.in,M 11:00-12:00,,,60,65,CML102
219,CHEMISTRY OF INTERFACES,H,3.0-0.0-0.0,,SAMIHA LUTHRA,ehsaankarpe@chemistry.iitd.ac.in,M 11:00-12:00,,,150,144,CML103
220,QUANTUM CHEMISTRY,D,3.0-0.0-0.0,,HANSH BUTALA,sethreyansh@chemistry.iitd.ac.in,TWF 09:00-10:00,,,100,66,CML511
221,STEREOCHEM. & ORG. REAC. MECH.,F,3.0-0.0-0.0,,DRISHYA SURESH,tkari@chemistry.iitd.ac.in,TThF 11:00-12:00,,,100,66,CML512
222,PHOTOCHEM. & PERICYCLIC REACT.,C,3.0-0.0-0.0,,DHRUV BATH,kiararavi@chemistry.iitd.ernet.in,TWF 08:00-09:00,,,100,66,CML513
223,MAIN GROUP CHEMISTRY,A,3.0-0.0-0.0,,NITYA BADAMI,hrishita26@chemistry.iitd.ac.in,MTh 08:00-09:30,,,100,66,CML514
224,INSTRUMENTAL METHODS OF ANALYS,E,3.0-0.0-0.0,,CHIRAG SRIVASTAVA,swagle@chemistry.iitd.ac.in,TWF 10:00-11:00,,,100,66,CML515
225,MOLECULAR BIOCHEMISTRY,F,3.0-0.0-0.0,,HRIDAAN KALITA,neysabakshi@chemistry.iitd.ac.in,TThF 11:00-12:00,,,100,50,CML631
226,STA. MECH. & MOL. SIM. METHODS,D,3.0-0.0-0.0,,DIVYANSH VYAS,yakshithayre@chemistry.iitd.ac.in,TWF 09:00-10:00,,,100,4,CML662
227,SELECTED TOPICS IN SPECTROSCOPY,C,3.0-0.0-0.0,,AAINA KAPOOR,jivinghose@chemistry.iitd.ac.in,TWF 08:00-09:00,,,100,4,CML663
228,GROUP THEORY & SPECTROSCOPY,J,3.0-0.0-0.0,,YUVRAJ  BALAN,talwaralia@chemistry.iitd.ac.in,MTF 12:00-13:00,,,100,13,CML664
229,PH. METHODS OF STRUCTURALDET. OF ORGANIC COMPOUNDS,E,3.0-0.0-0.0,,RIAAN DARA,mandsara@chemistry.iitd.ac.in,TWF 10:00-11:00,,,100,50,CML674
230,PHYSICAL METHODS IN INORGANIC CHEMISTRY,B,3.0-0.0-0.0,,GATIK AGARWAL,jshah@chemistry.iitd.ac.in,MTh 09:30-11:00,,,100,44,CML681
231,BIO-INORGANIC CHEMISTRY,A,3.0-0.0-0.0,,AARUSH LALLA,karadvik@chemistry.iitd.ac.in,MTh 08:00-09:30,,,100,34,CML684
232,DESIGN AND SYNTHESIS,E,3.0-0.0-0.0,,MANIKYA DUBE,kandabhamini@chemistry.iitd.ac.in,TWF 10:00-11:00,,,100,19,CML721
233,CHEMINFORMATICS,F,3.0-0.0-0.0,,TUSHAR SHAH,xkhalsa@chemistry.iitd.ac.in,TThF 11:00-12:00,,,100,24,CML726
234,SEPARATION AND ELECTROANALYTIC,D,3.0-0.0-0.0,,KARTIK SONI,vasadishani@chemistry.iitd.ac.in,TWF 09:00-10:00,,,100,25,CML731
235,CHEMISTRY OF INDUSTRIAL CATALY,K,3.0-0.0-0.0,,DIVIJ DASS,mannat81@chemistry.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,22,CML733
236,CHEMISTRY OF NANOSTRUCTURED  M,B,3.0-0.0-0.0,,RENEE CHAUDHRY,kdass@chemistry.iitd.ac.in,MTh 09:30-11:00,,,100,25,CML734
237,ORGANO AND ORGANOMETALLIC CATA,A,3.0-0.0-0.0,,TIYA GALA,wsachdeva@chemistry.iitd.ac.in,MTh 08:00-09:30,,,100,21,CML741
238,REAGENTS IN SYNTHETIC TRANSFOR,H,3.0-0.0-0.0,,YASHVI BARIA,parinaaz25@chemistry.iitd.ac.in,M 11:00-12:00,,,100,19,CML742
239,INTRODUCTION TO CHEMISTRY,C,3.0-0.0-0.0,,MOHANLAL WALI,xreddy@chemistry.iitd.ac.in,TWF 08:00-09:00,,,600,7,CYL100
240,SEMINAR IN CONSTRUCTION TECH,R,0.0-0.0-2.0,,TARINI GOEL,tripathisahil@civil.iitd.ac.in,,,,30,32,CVC771
241,BTECH PROJECT PART 1,R,0.0-0.0-8.0,,MANIKYA SINGH,yashvijohal@civil.iitd.ac.in,,,,120,95,CVD411
242,BTECH PROJECT PART 2,R,0.0-0.0-12.0,,MANIKYA SINGH,yashvijohal@civil.iitd.ac.in,,,,30,0,CVD412
243,MINOR PROJECT,P,0.0-0.0-6.0,,CHARVI THAKKAR,kalaaaryahi@civil.iitd.ac.in,,,,30,3,CVD700
244,MINOR PROJECT,P,0.0-0.0-6.0,,AAINA BASAK,xwalla@civil.iitd.ac.in,,,,5,2,CVD710
245,MAJOR THESIS PART-I,M,0.0-0.0-12.0,,ARADHYA VIRK,badal99@civil.iitd.ac.in,,,,24,7,CVD720
246,MAJOR THESIS PART-II,M,0.0-0.0-24.0,,ARADHYA VIRK,badal99@civil.iitd.ac.in,,,,25,0,CVD721
247,MINOR PROJECT,P,0.0-0.0-6.0,,MANIKYA SINGH,yashvijohal@civil.iitd.ac.in,,,,0,0,CVD726
248,MAJOR PROJECT PART-I (CES),P,0.0-0.0-18.0,,RHEA SIBAL,lmadan@civil.iitd.ac.in,,,,40,25,CVD757
249,MAJOR PROJECT PART-I (CEC),P,0.0-0.0-18.0,,TARINI GOEL,tripathisahil@civil.iitd.ac.in,,,,30,30,CVD772
250,MAJOR PROJECT PART-I (CET),P,0.0-0.0-18.0,,KABIR CHAUDRY,shanayaganesh@civil.iitd.ac.in,,,,30,13,CVD777
251,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,CHARVI THAKKAR,kalaaaryahi@civil.iitd.ac.in,,,,25,9,CVD800
252,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,AAINA BASAK,xwalla@civil.iitd.ac.in,,,,25,10,CVD810
253,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SAHIL SETTY,krishdivij@civil.iitd.ac.in,,,,25,6,CVD831
254,MAJOR PROJECT PART-I,P,0.0-0.0-18.0,,RIAAN MASTER,darshitvarkey@civil.iitd.ac.in,,,,25,9,CVD853
255,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,RIAAN MASTER,darshitvarkey@civil.iitd.ac.in,,,,10,0,CVD854
256,ENVIRONMENTAL SCIENCE,C,2.0-0.0-0.0,,ARADHYA VIRK,badal99@civil.iitd.ac.in,TWF 08:00-09:00,,,0,1,CVL100
257,ELEMENTS OF SURVEYING,C,3.0-0.0-0.0,,EVA SHETTY,tandonshamik@civil.iitd.ac.in,TWF 08:00-09:00,,,120,110,CVL111L
258,ENGINEERING GEOLOGY,B,3.0-0.0-0.0,,CHIRAG WABLE,catwal@civil.iitd.ac.in,MTh 09:30-11:00,,,120,111,CVL121
259,CIVIL ENGINEERING MATERIALS,H,3.0-0.0-0.0,,AARUSH BUCH,chandranseher@civil.iitd.ac.in,M 11:00-12:00,,,120,112,CVL141
260,RC DESIGN,D,3.0-0.0-0.0,,MISHTI GODA,sara09@civil.iitd.ac.in,TWF 09:00-10:00,,,120,111,CVL243
261,CONSTRUCTION MANAGEMENT,H,2.0-0.0-0.0,,DAMINI KARI,valaheer@civil.iitd.ac.in,M 11:00-12:00,,,120,108,CVL245
262,ENGINEERING HYDROLOGY,E,3.0-0.0-2.0,,MANNAT GERA,shayak59@civil.iitd.ac.in,TWF 10:00-11:00,,,120,110,CVL282
263,FUNDA. OF GEO. INFO. SYSTEMS,D,2.0-0.0-2.0,,SAMIHA KANDA,mahaldamini@civil.iitd.ac.in,TWF 09:00-10:00,,,30,13,CVL284
264,GEOTECHNICAL ENGINEERING,F,3.0-1.0-0.0,,ROMIL SACHAR,wgola@civil.iitd.ernet.in,TThF 11:00-12:00,MTThF 13:00-14:00,,120,96,CVL321
265,STRUCTURAL ANALYSIS II,B,3.0-0.0-0.0,,SANA DORA,srinivasanchirag@civil.iitd.ac.in,MTh 09:30-11:00,,,120,112,CVL341
266,CONSTRUCTION PROJECT  MGMT.,C,3.0-0.0-0.0,,RHEA SIBAL,lmadan@civil.iitd.ac.in,TWF 08:00-09:00,,,30,30,CVL344
267,GROUND ENGINEERING,E,3.0-0.0-0.0,,CHARVI THAKKAR,kalaaaryahi@civil.iitd.ac.in,TWF 10:00-11:00,,,50,37,CVL421
268,SOIL DYNAMICS,J,3.0-0.0-0.0,,VRITIKA JANI,arnav08@civil.iitd.ac.in,MTF 12:00-13:00,,,50,17,CVL423
269,STRUCTURAL DESIGN,H,3.0-0.0-0.0,,ELA LALLA,nakul80@civil.iitd.ac.in,M 11:00-12:00,,,50,50,CVL441
270,RIVER MECHANICS,F,2.0-0.0-2.0,,EVA CHOPRA,zara76@civil.iitd.ac.in,TThF 11:00-12:00,,,25,24,CVL485
271,ENGINEERING BEHAVIOUR OF SOILS,B,3.0-0.0-0.0,,DHARMAJAN LOYAL,fbir@civil.iitd.ac.in,MTh 09:30-11:00,,,30,21,CVL700
272,SITE INVESTIGATION AND FOUNDAT,H,3.0-0.0-0.0,,ARADHYA TANK,zainabhakta@civil.iitd.ac.in,M 11:00-12:00,,,30,25,CVL701
273,FINITE ELEMENT METHOD IN GEOTE,E,3.0-0.0-0.0,,ANIRUDDH DASGUPTA,kundasamar@civil.iitd.ac.in,TWF 10:00-11:00,,,60,41,CVL704
274,ENGINEERING PROPERTIES OF ROCK,A,3.0-0.0-0.0,,CHIRAG WABLE,catwal@civil.iitd.ac.in,MTh 08:00-09:30,,,30,22,CVL710
275,STRUCTURAL GEOLOGY,D,3.0-0.0-0.0,,ANIRUDDH DASGUPTA,kundasamar@civil.iitd.ac.in,TWF 09:00-10:00,,,30,22,CVL711
276,ENVIRONMENTAL ROCK ENGINEERING,B,3.0-0.0-0.0,,AAINA BASAK,xwalla@civil.iitd.ac.in,MTh 09:30-11:00,,,30,10,CVL716
277,AIR POLLUTION AND CONTROL,A,3.0-0.0-0.0,,TARA GOLLA,keyagoda@civil.iitd.ac.in,MTh 08:00-09:30,,,30,32,CVL720
278,WATER ENGINEERING,D,3.0-0.0-0.0,,MANIKYA SINGH,yashvijohal@civil.iitd.ac.in,TWF 09:00-10:00,,,30,20,CVL722
279,ENVIRONMENTAL CHEMISTRY AND MI,AC,1.0-0.0-0.0,,HEER KAPADIA,zeeshanbalay@civil.iitd.ac.in,TF 14:00-15:30,,,25,20,CVL725L
280,ENVIROMENTAL RISK ASSESMENT,E,2.0-1.0-0.0,,MANIKYA SINGH,yashvijohal@civil.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,40,29,CVL727
281,HYDROLOGIC PROCESSES AND MODEL,A,3.0-0.0-0.0,,AMANI SHAH,kismat54@civil.iitd.ac.in,MTh 08:00-09:30,,,30,29,CVL730
282,OPTIMIZATION TECH. IN WATER RE,B,3.0-0.0-0.0,,DRISHYA SASTRY,kimaya94@civil.iitd.ac.in,MTh 09:30-11:00,,,30,42,CVL731
283,GROUNDWATER HYDROLOGY,E,3.0-0.0-0.0,,SAHIL SETTY,krishdivij@civil.iitd.ac.in,TWF 10:00-11:00,,,30,32,CVL732
284,FINITE ELEMENT IN WATER RESOU.,J,3.0-0.0-0.0,,AARUSH LANKA,pihu58@civil.iitd.ac.in,MTF 12:00-13:00,,,60,21,CVL735
285,ECONOMIC ASPECTS OF WA. RE. DE,AB,3.0-0.0-0.0,,ADVIK RASTOGI,badal26@civil.iitd.ac.in,MTF 12:00-13:00,,,30,11,CVL738
286,PAVEMENT MATERIALS AND DESIGN,M,3.0-0.0-0.0,,ISHITA MANGAL,qamble@civil.iitd.ac.in,MTh 17:00-18:30,,,40,28,CVL740L
287,URBAN AND REGIONAL TRANSPORTAT,A,3.0-0.0-0.0,,CHARVI SHUKLA,beraranbir@civil.iitd.ernet.in,MTh 08:00-09:30,,,40,47,CVL741L
288,TRAFFIC ENGINEERING,B,3.0-0.0-0.0,,DHARMAJAN BAWA,urvikunda@civil.iitd.ac.in,MTh 09:30-11:00,,,40,24,CVL742L
289,TRANSPORTATION SAFETY AND ENVIRONMENT,K,3.0-0.0-0.0,,RIAAN MASTER,darshitvarkey@civil.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,30,28,CVL747
290,Data Analysis for Transportation Engineering,AA,3.0-0.0-0.0,,AKARSH BERA,kimaya26@civil.iitd.ac.in,MTh 14:00-15:30,,,40,38,CVL748
291,INTELLIGENT TRANSPORTATION SYSTEMS,AB,3.0-0.0-0.0,,RIAAN MASTER,darshitvarkey@civil.iitd.ac.in,MTh 15:30-17:00,,,40,37,CVL750
292,ADVANCED STRUCTURAL ANALYSIS,H,3.0-0.0-0.0,,INDRANS GOYAL,elakshi79@civil.iitd.ac.in,M 11:00-12:00,,,30,17,CVL756
293,FINITE ELEMENT METHODS IN STR,A,3.0-0.0-0.0,,PIHU BASAK,kalitaemir@civil.iitd.ac.in,MTh 08:00-09:30,,,50,29,CVL757
294,SOLID MECHANICS IN STRUCTURAL,J,3.0-0.0-0.0,,MANIKYA MADAN,reyanshbatta@civil.iitd.ac.in,MTF 12:00-13:00,,,30,19,CVL758
295,STRUCTURAL DYNAMICS,D,3.0-0.0-0.0,,RHEA SIBAL,lmadan@civil.iitd.ac.in,TWF 09:00-10:00,,,50,36,CVL759
296,BLAST RESISTANT DESIGN OF ST.,C,3.0-0.0-0.0,,INDRANIL GOUR,zkhurana@civil.iitd.ac.in,TWF 08:00-09:00,,,30,26,CVL764
297,CONCRETE MECHANICS,F,3.0-0.0-0.0,,AARUSH BUCH,chandranseher@civil.iitd.ac.in,TThF 11:00-12:00,,,30,30,CVL765
298,DESIGN OF BRIDGE STRUCTURES,B,3.0-0.0-0.0,,YASMIN KURUVILLA,akarshbera@civil.iitd.ernet.in,MTh 09:30-11:00,,,30,25,CVL766
299,ADVANCED CONCRETE TECHNOLOGY,C,3.0-0.0-0.0,,YASMIN KURUVILLA,akarshbera@civil.iitd.ernet.in,TWF 08:00-09:00,,,60,58,CVL771
300,CONSTRUCTION PROJECT MANAGEMEN,E,3.0-0.0-0.0,,KABIR CHAUDRY,shanayaganesh@civil.iitd.ac.in,TWF 10:00-11:00,,,70,54,CVL772
301,QUANTITATIVE METHODS IN CONSTR,B,3.0-0.0-0.0,,TARINI KARA,anay10@civil.iitd.ac.in,MTh 09:30-11:00,,,70,0,CVL773
302,BUILDING SCIENCE,D,3.0-0.0-0.0,,DAMINI KARI,valaheer@civil.iitd.ac.in,TWF 09:00-10:00,,,40,19,CVL777
303,FORMWORK FOR CONCRETE STRUCTU,A,3.0-0.0-0.0,,TARINI GOEL,tripathisahil@civil.iitd.ac.in,MTh 08:00-09:30,,,40,38,CVL779
304,CONSTITUTIVE MODELLING INGEOTECHNICS,D,3.0-0.0-0.0,,ROMIL SACHAR,wgola@civil.iitd.ernet.in,TWF 09:00-10:00,,,30,13,CVL801
305,ENVIRONMENTAL IMPACT ASSESSMENT,B,3.0-0.0-0.0,,PURAB VISWANATHAN,jbhagat@civil.iitd.ernet.in,MTh 09:30-11:00,,,55,55,CVL820
306,SURFACE WATER QUALITY MODELING,F,3.0-0.0-0.0,,PRANAY RATTI,urvilata@civil.iitd.ac.in,TThF 11:00-12:00,,,30,23,CVL831
307,HYDROELECTRIC ENGINEERING,D,3.0-0.0-0.0,,AMANI SHAH,kismat54@civil.iitd.ac.in,TWF 09:00-10:00,,,30,0,CVL832
308,Structural Safety and Reliability,F,3.0-0.0-0.0,,MISHTI GODA,sara09@civil.iitd.ac.in,TThF 11:00-12:00,,,30,15,CVL857
309,INFRASTRUCTURE DEVELOPMENT AND,M,3.0-0.0-0.0,,TARINI KARA,anay10@civil.iitd.ac.in,MTh 17:00-18:30,,,60,15,CVL872
310,QUALITY AND SAFETY IN CONSTRUC,F,3.0-0.0-0.0,,KABIR CHAUDRY,shanayaganesh@civil.iitd.ac.in,TThF 11:00-12:00,,,30,26,CVL874
311,INTRODUCTION TO CIVIL ENGG.,P,0.0-0.0-2.0,,DRISHYA SASTRY,kimaya94@civil.iitd.ac.in,,,,120,109,CVN101
312,ENGINEERING GEOLOGY LABORATORY,S1,0.0-0.0-2.0,,VRITIKA JANI,arnav08@civil.iitd.ac.in,,,,0,0,CVP121
313,STRUCT. & MAT. (CONCRETE) LAB,S2,0.0-0.0-3.0,,MISHTI GODA,sara09@civil.iitd.ac.in,,,,0,0,CVP243
314,STRUCTURES & MATERIAL LAB,S1,0.0-0.0-2.0,,MISHTI GODA,sara09@civil.iitd.ac.in,,,,0,0,CVP342
315,ADVANCED TOPICS IN TRANSPORTATION ENGINEERING,P,0.0-0.0-6.0,,RIAAN MASTER,darshitvarkey@civil.iitd.ac.in,,,,1,1,CVS852
316,MINI PROJECT,P,0.0-0.0-6.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,120,22,COD310
317,B.TECH PROJECT PART 1,P,0.0-0.0-12.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,77,COD492
318,B.TECH PROJECT PART 1,X,0.0-0.0-12.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,,,,0,0,COD492
319,B.TECH PROJECT PART 2,P,0.0-0.0-16.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,0,COD494
320,MINOR PROJECT,P,0.0-0.0-6.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,12,COD891
321,M.TECH PROJECT PARTI,P,0.0-0.0-14.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,37,COD892
322,M.TECH PROJECT PARTII,P,0.0-0.0-28.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,13,COD893
323,MSR PROJECT,P,0.0-0.0-72.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,60,3,COD895
324,INTRO. TO COMPUTER SCIENCE,B,3.0-0.0-2.0,,FATEH DARA,aniruddh47@cse.iitd.ac.in,MTh 09:30-11:00,,,600,40,COL100
325,DATA STRUCTURES AND ALGORITHMS,F,3.0-0.0-4.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,TThF 11:00-12:00,,,405,473,COL106
326,DISCRETE MATHEMATICAL STRUCTUR,B,3.0-1.0-0.0,,VEDIKA JANI,hayreanya@cse.iitd.ac.in,MTh 09:30-11:00,,,137,159,COL202
